counter,region,service,endpoint,rps
62,us-central-1,corecontrast,corecontrast@POST@/multicore,392
62,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
62,us-central-1,sslateingress,sslateingress@POST@/multicore,205
62,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
62,us-south-1,sslateingress,sslateingress@POST@/multicore,211
62,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
62,us-south-1,corecontrast,corecontrast@POST@/multicore,519
62,us-west-1,corecontrast,corecontrast@POST@/singlecore,27
62,us-west-1,corecontrast,corecontrast@POST@/multicore,396
62,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
62,us-west-1,sslateingress,sslateingress@POST@/multicore,211
62,us-east-1,corecontrast,corecontrast@POST@/singlecore,150
62,us-east-1,corecontrast,corecontrast@POST@/multicore,263
62,us-east-1,sslateingress,sslateingress@POST@/singlecore,157
62,us-east-1,sslateingress,sslateingress@POST@/multicore,298
63,us-central-1,corecontrast,corecontrast@POST@/singlecore,137
63,us-central-1,corecontrast,corecontrast@POST@/multicore,392
63,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
63,us-central-1,sslateingress,sslateingress@POST@/multicore,202
63,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
63,us-south-1,sslateingress,sslateingress@POST@/multicore,196
63,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
63,us-south-1,corecontrast,corecontrast@POST@/multicore,525
63,us-west-1,corecontrast,corecontrast@POST@/singlecore,31
63,us-west-1,corecontrast,corecontrast@POST@/multicore,395
63,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
63,us-west-1,sslateingress,sslateingress@POST@/multicore,211
63,us-east-1,corecontrast,corecontrast@POST@/singlecore,144
63,us-east-1,corecontrast,corecontrast@POST@/multicore,263
63,us-east-1,sslateingress,sslateingress@POST@/singlecore,145
63,us-east-1,sslateingress,sslateingress@POST@/multicore,307
64,us-central-1,corecontrast,corecontrast@POST@/singlecore,127
64,us-central-1,corecontrast,corecontrast@POST@/multicore,392
64,us-central-1,sslateingress,sslateingress@POST@/singlecore,60
64,us-central-1,sslateingress,sslateingress@POST@/multicore,199
64,us-south-1,sslateingress,sslateingress@POST@/singlecore,60
64,us-south-1,sslateingress,sslateingress@POST@/multicore,208
64,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
64,us-south-1,corecontrast,corecontrast@POST@/multicore,504
64,us-west-1,corecontrast,corecontrast@POST@/singlecore,32
64,us-west-1,corecontrast,corecontrast@POST@/multicore,413
64,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
64,us-west-1,sslateingress,sslateingress@POST@/multicore,211
64,us-east-1,corecontrast,corecontrast@POST@/singlecore,142
64,us-east-1,corecontrast,corecontrast@POST@/multicore,263
64,us-east-1,sslateingress,sslateingress@POST@/singlecore,149
64,us-east-1,sslateingress,sslateingress@POST@/multicore,300
65,us-central-1,corecontrast,corecontrast@POST@/singlecore,139
65,us-central-1,corecontrast,corecontrast@POST@/multicore,392
65,us-central-1,sslateingress,sslateingress@POST@/singlecore,48
65,us-central-1,sslateingress,sslateingress@POST@/multicore,195
65,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
65,us-south-1,sslateingress,sslateingress@POST@/multicore,201
65,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
65,us-south-1,corecontrast,corecontrast@POST@/multicore,488
65,us-west-1,corecontrast,corecontrast@POST@/singlecore,39
65,us-west-1,corecontrast,corecontrast@POST@/multicore,406
65,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
65,us-west-1,sslateingress,sslateingress@POST@/multicore,201
65,us-east-1,corecontrast,corecontrast@POST@/singlecore,142
65,us-east-1,corecontrast,corecontrast@POST@/multicore,263
65,us-east-1,sslateingress,sslateingress@POST@/singlecore,156
65,us-east-1,sslateingress,sslateingress@POST@/multicore,307
66,us-central-1,corecontrast,corecontrast@POST@/singlecore,140
66,us-central-1,corecontrast,corecontrast@POST@/multicore,392
66,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
66,us-central-1,sslateingress,sslateingress@POST@/multicore,200
66,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
66,us-south-1,sslateingress,sslateingress@POST@/multicore,206
66,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
66,us-south-1,corecontrast,corecontrast@POST@/multicore,500
66,us-west-1,corecontrast,corecontrast@POST@/singlecore,33
66,us-west-1,corecontrast,corecontrast@POST@/multicore,408
66,us-west-1,sslateingress,sslateingress@POST@/singlecore,55
66,us-west-1,sslateingress,sslateingress@POST@/multicore,214
66,us-east-1,corecontrast,corecontrast@POST@/singlecore,143
66,us-east-1,corecontrast,corecontrast@POST@/multicore,263
66,us-east-1,sslateingress,sslateingress@POST@/singlecore,153
66,us-east-1,sslateingress,sslateingress@POST@/multicore,297
67,us-central-1,corecontrast,corecontrast@POST@/singlecore,131
67,us-central-1,corecontrast,corecontrast@POST@/multicore,392
67,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
67,us-central-1,sslateingress,sslateingress@POST@/multicore,201
67,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
67,us-south-1,sslateingress,sslateingress@POST@/multicore,192
67,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
67,us-south-1,corecontrast,corecontrast@POST@/multicore,524
67,us-west-1,corecontrast,corecontrast@POST@/singlecore,29
67,us-west-1,corecontrast,corecontrast@POST@/multicore,397
67,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
67,us-west-1,sslateingress,sslateingress@POST@/multicore,203
67,us-east-1,corecontrast,corecontrast@POST@/singlecore,146
67,us-east-1,corecontrast,corecontrast@POST@/multicore,263
67,us-east-1,sslateingress,sslateingress@POST@/singlecore,153
67,us-east-1,sslateingress,sslateingress@POST@/multicore,313
68,us-central-1,corecontrast,corecontrast@POST@/singlecore,138
68,us-central-1,corecontrast,corecontrast@POST@/multicore,392
68,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
68,us-central-1,sslateingress,sslateingress@POST@/multicore,199
68,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
68,us-south-1,sslateingress,sslateingress@POST@/multicore,212
68,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
68,us-south-1,corecontrast,corecontrast@POST@/multicore,506
