,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
4873,us-west-1,corecontrast,POST,/multicore,2c173df30f9851edaec33e93e5cd04c3,327cfa11e73182bd,aec33e93e5cd04c3,3.0,156.0,153.0,153.0,153.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1216|
4874,us-west-1,sslateingress,POST,/multicore,3f2617a569d2ef62ff08c54f27f0f302,ff08c54f27f0f302,nan,0.0,88.0,88.0,5.0,88.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4875,us-west-1,corecontrast,POST,/multicore,3f2617a569d2ef62ff08c54f27f0f302,9768d64063295e3f,ff08c54f27f0f302,2.0,85.0,83.0,83.0,83.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1292|
4876,us-west-1,sslateingress,POST,/multicore,d8007f5cce51ad07dfa26fd3994a9a59,dfa26fd3994a9a59,nan,0.0,129.0,129.0,6.0,129.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1160|
4877,us-west-1,corecontrast,POST,/multicore,d8007f5cce51ad07dfa26fd3994a9a59,34921273a1907103,dfa26fd3994a9a59,2.0,125.0,123.0,123.0,123.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1200|
4878,us-west-1,sslateingress,POST,/multicore,8949a4fe4ad1843c0ba28a36b81e6422,0ba28a36b81e6422,nan,0.0,58.0,58.0,3.0,58.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1148|
4879,us-west-1,corecontrast,POST,/multicore,8949a4fe4ad1843c0ba28a36b81e6422,a6f4d365f0b70150,0ba28a36b81e6422,2.0,57.0,55.0,55.0,55.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1164|
4880,us-west-1,sslateingress,POST,/multicore,20a2813a2048e541161fc90a517e3e87,161fc90a517e3e87,nan,0.0,17.0,17.0,3.0,17.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1164|
4881,us-west-1,corecontrast,POST,/multicore,20a2813a2048e541161fc90a517e3e87,d5d6bf32990b240b,161fc90a517e3e87,2.0,16.0,14.0,14.0,14.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1220|
4882,us-west-1,sslateingress,POST,/multicore,4ffa00643495b5eea578b7f471ee276e,a578b7f471ee276e,nan,0.0,729.0,729.0,8.0,729.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1140|
4883,us-west-1,corecontrast,POST,/multicore,4ffa00643495b5eea578b7f471ee276e,01455da78796cc77,a578b7f471ee276e,2.0,723.0,721.0,721.0,721.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1200|
4884,us-west-1,sslateingress,POST,/multicore,f47439dc35ce30e9e39ec81fe2b1ad5f,e39ec81fe2b1ad5f,nan,0.0,656.0,656.0,4.0,656.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1128|
4885,us-west-1,corecontrast,POST,/multicore,f47439dc35ce30e9e39ec81fe2b1ad5f,69ec8307b4f48942,e39ec81fe2b1ad5f,3.0,655.0,652.0,652.0,652.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1184|
4886,us-west-1,sslateingress,POST,/multicore,5474d106ff05f3ae55541d1aa168780c,55541d1aa168780c,nan,0.0,593.0,593.0,3.0,593.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1120|
4887,us-west-1,corecontrast,POST,/multicore,5474d106ff05f3ae55541d1aa168780c,6b141068b69f0417,55541d1aa168780c,2.0,592.0,590.0,590.0,590.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1192|
4888,us-west-1,sslateingress,POST,/multicore,223c7f156ab8f1ddd01172e82567e56e,d01172e82567e56e,nan,0.0,582.0,582.0,3.0,582.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1132|
4889,us-west-1,corecontrast,POST,/multicore,223c7f156ab8f1ddd01172e82567e56e,1d2e511323f25ccd,d01172e82567e56e,2.0,581.0,579.0,579.0,579.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1240|
4890,us-west-1,sslateingress,POST,/multicore,fd60a960db6d360f034c5ce6250c61e8,034c5ce6250c61e8,nan,0.0,1406.0,1406.0,3.0,1406.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4891,us-west-1,corecontrast,POST,/multicore,fd60a960db6d360f034c5ce6250c61e8,97d924e0659d5789,034c5ce6250c61e8,2.0,1405.0,1403.0,1403.0,1403.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1188|
4892,us-west-1,sslateingress,POST,/multicore,58c5b29674e799c34d50078833004a81,4d50078833004a81,nan,0.0,748.0,748.0,4.0,748.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1144|
4893,us-west-1,corecontrast,POST,/multicore,58c5b29674e799c34d50078833004a81,7e0740ca5eb3cb06,4d50078833004a81,2.0,746.0,744.0,744.0,744.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1232|
4894,us-west-1,sslateingress,POST,/multicore,4ed58c858cee708a4a3d2447efd6e85d,4a3d2447efd6e85d,nan,0.0,1239.0,1239.0,4.0,1239.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1168|
4895,us-west-1,corecontrast,POST,/multicore,4ed58c858cee708a4a3d2447efd6e85d,7ab7a7cadb53926f,4a3d2447efd6e85d,2.0,1237.0,1235.0,1235.0,1235.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1180|
4896,us-west-1,sslateingress,POST,/multicore,c9d809d5d0f84ca5bfe9bfef99533e79,bfe9bfef99533e79,nan,0.0,830.0,830.0,5.0,830.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1160|
4897,us-west-1,corecontrast,POST,/multicore,c9d809d5d0f84ca5bfe9bfef99533e79,2e5bd4124f4db440,bfe9bfef99533e79,2.0,827.0,825.0,825.0,825.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1168|
4898,us-west-1,sslateingress,POST,/multicore,09bc5e83107071a4993119e92462af0f,993119e92462af0f,nan,0.0,23.0,23.0,10.0,23.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1184|
4899,us-west-1,corecontrast,POST,/multicore,09bc5e83107071a4993119e92462af0f,e24a4f61ad437edf,993119e92462af0f,6.0,19.0,13.0,13.0,13.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1232|
4900,us-west-1,sslateingress,POST,/multicore,ab305e1a962d1e956e47528765ca5961,6e47528765ca5961,nan,0.0,1013.0,1013.0,4.0,1013.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1192|
4901,us-west-1,corecontrast,POST,/multicore,ab305e1a962d1e956e47528765ca5961,a89655144b9efd90,6e47528765ca5961,2.0,1011.0,1009.0,1009.0,1009.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1192|
4902,us-west-1,sslateingress,POST,/multicore,b234265ca1c78129b582c0007c2419e2,b582c0007c2419e2,nan,0.0,528.0,528.0,3.0,528.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1180|
4903,us-west-1,corecontrast,POST,/multicore,b234265ca1c78129b582c0007c2419e2,0b630b70961bfda2,b582c0007c2419e2,2.0,527.0,525.0,525.0,525.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1148|
4904,us-west-1,sslateingress,POST,/multicore,114379b236cfa8350b94e62aafa9eb2e,0b94e62aafa9eb2e,nan,0.0,523.0,523.0,10.0,523.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1204|
4905,us-west-1,corecontrast,POST,/multicore,114379b236cfa8350b94e62aafa9eb2e,143e09ae274729c6,0b94e62aafa9eb2e,5.0,518.0,513.0,513.0,513.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1204|
4906,us-west-1,sslateingress,POST,/multicore,140cf3c163c3beec11c057aa46c7453f,11c057aa46c7453f,nan,0.0,833.0,833.0,4.0,833.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1212|
4907,us-west-1,corecontrast,POST,/multicore,140cf3c163c3beec11c057aa46c7453f,f47995eb0c0ff4bb,11c057aa46c7453f,1.0,830.0,829.0,829.0,829.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1268|
4908,us-west-1,sslateingress,POST,/multicore,fef1eb6656e33af81d994b9245eb200e,1d994b9245eb200e,nan,0.0,28.0,28.0,9.0,28.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1196|
4909,us-west-1,corecontrast,POST,/multicore,fef1eb6656e33af81d994b9245eb200e,8bf1b9402c0e169e,1d994b9245eb200e,5.0,24.0,19.0,19.0,19.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:996|
4910,us-west-1,sslateingress,POST,/multicore,e1c16225d33042a55e60282b769a9b06,5e60282b769a9b06,nan,0.0,22.0,22.0,2.0,22.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1184|
4911,us-west-1,corecontrast,POST,/multicore,e1c16225d33042a55e60282b769a9b06,b96515c956588205,5e60282b769a9b06,1.0,21.0,20.0,20.0,20.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1224|
4912,us-west-1,corecontrast,POST,/multicore,133840763328284edeef05a22ecae462,1fbf66a12d4b2af7,deef05a22ecae462,1.0,217.0,216.0,216.0,216.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1180|
4913,us-west-1,sslateingress,POST,/multicore,133840763328284edeef05a22ecae462,deef05a22ecae462,nan,0.0,222.0,222.0,6.0,222.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1160|
4914,us-west-1,corecontrast,POST,/multicore,7237f36fdbbe5cd56c9359880a039944,eb516e9c95c1e5ee,6c9359880a039944,2.0,222.0,220.0,220.0,220.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1200|
4915,us-west-1,sslateingress,POST,/multicore,7237f36fdbbe5cd56c9359880a039944,6c9359880a039944,nan,0.0,224.0,224.0,4.0,224.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1148|
4916,us-west-1,corecontrast,POST,/multicore,cf6ed717db02875d0364f49e853c3d93,f343bcdd022925b2,0364f49e853c3d93,1.0,546.0,545.0,545.0,545.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1248|
4917,us-west-1,sslateingress,POST,/multicore,cf6ed717db02875d0364f49e853c3d93,0364f49e853c3d93,nan,0.0,550.0,550.0,5.0,550.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1176|
4918,us-west-1,corecontrast,POST,/multicore,535edf456818c4bd8e17d368f74a4d37,cae14898ae96056d,8e17d368f74a4d37,2.0,192.0,190.0,190.0,190.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1252|
4919,us-west-1,sslateingress,POST,/multicore,535edf456818c4bd8e17d368f74a4d37,8e17d368f74a4d37,nan,0.0,197.0,197.0,7.0,197.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1188|
4920,us-west-1,corecontrast,POST,/multicore,36d4c6fee3d0f6dc7ee85b9c1323b8b0,eb9c9d928395aeee,7ee85b9c1323b8b0,3.0,171.0,168.0,168.0,168.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1236|
4921,us-west-1,sslateingress,POST,/multicore,36d4c6fee3d0f6dc7ee85b9c1323b8b0,7ee85b9c1323b8b0,nan,0.0,172.0,172.0,4.0,172.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1176|
4922,us-west-1,corecontrast,POST,/multicore,926c9e166e54a4a4669bf39e288aca8e,a74bb44cc8434cae,669bf39e288aca8e,3.0,175.0,172.0,172.0,172.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1284|
4923,us-west-1,sslateingress,POST,/multicore,926c9e166e54a4a4669bf39e288aca8e,669bf39e288aca8e,nan,0.0,176.0,176.0,4.0,176.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1168|
4924,us-west-1,corecontrast,POST,/multicore,6872e28f89a11116e600569e37898a20,bbc378b3658ac1e0,e600569e37898a20,2.0,25.0,23.0,23.0,23.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1252|
4925,us-west-1,sslateingress,POST,/multicore,6872e28f89a11116e600569e37898a20,e600569e37898a20,nan,0.0,29.0,29.0,6.0,29.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1140|
4926,us-west-1,corecontrast,POST,/multicore,fa2f387946d89792045c58670fe0e1a3,1873517e856b766c,045c58670fe0e1a3,1.0,195.0,194.0,194.0,194.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1276|
4927,us-west-1,sslateingress,POST,/multicore,fa2f387946d89792045c58670fe0e1a3,045c58670fe0e1a3,nan,0.0,196.0,196.0,2.0,196.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1144|
4928,us-west-1,corecontrast,POST,/multicore,4ffb156605fee8ce4e194e5da27f2a6f,620c9c6e44c71f37,4e194e5da27f2a6f,3.0,315.0,312.0,312.0,312.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1208|
4929,us-west-1,sslateingress,POST,/multicore,4ffb156605fee8ce4e194e5da27f2a6f,4e194e5da27f2a6f,nan,0.0,316.0,316.0,4.0,316.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1136|
4930,us-west-1,corecontrast,POST,/multicore,b2e1bba3324a84ff6fb150aa4d842e87,343ff3337038c0a9,6fb150aa4d842e87,1.0,296.0,295.0,295.0,295.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1196|
4931,us-west-1,sslateingress,POST,/multicore,b2e1bba3324a84ff6fb150aa4d842e87,6fb150aa4d842e87,nan,0.0,298.0,298.0,3.0,298.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1212|
4932,us-west-1,corecontrast,POST,/multicore,ad3e60e27962618a0bdcc2e81e2641ae,1cd660dd3c822784,0bdcc2e81e2641ae,2.0,171.0,169.0,169.0,169.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1200|
4933,us-west-1,sslateingress,POST,/multicore,ad3e60e27962618a0bdcc2e81e2641ae,0bdcc2e81e2641ae,nan,0.0,176.0,176.0,7.0,176.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4934,us-west-1,corecontrast,POST,/multicore,8bf60e8054301fa0ef21d4564ea7152d,8891ae63af194db6,ef21d4564ea7152d,4.0,30.0,26.0,26.0,26.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1196|
4935,us-west-1,sslateingress,POST,/multicore,8bf60e8054301fa0ef21d4564ea7152d,ef21d4564ea7152d,nan,0.0,33.0,33.0,7.0,33.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4936,us-west-1,corecontrast,POST,/multicore,20d18519b3396e871c7765621afa86f1,774a812fba99c17c,1c7765621afa86f1,1.0,68.0,67.0,67.0,67.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1144|
4937,us-west-1,sslateingress,POST,/multicore,20d18519b3396e871c7765621afa86f1,1c7765621afa86f1,nan,0.0,70.0,70.0,3.0,70.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1160|
4938,us-west-1,corecontrast,POST,/multicore,9c5fc92fb9896675accb223f58dae770,0d02960d732c2019,accb223f58dae770,3.0,116.0,113.0,113.0,113.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1136|
4939,us-west-1,sslateingress,POST,/multicore,9c5fc92fb9896675accb223f58dae770,accb223f58dae770,nan,0.0,117.0,117.0,4.0,117.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4940,us-west-1,corecontrast,POST,/multicore,e4ca35ab791fec69c9b38111310832bb,812427b7825dd796,c9b38111310832bb,1.0,74.0,73.0,73.0,73.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1084|
4941,us-west-1,sslateingress,POST,/multicore,e4ca35ab791fec69c9b38111310832bb,c9b38111310832bb,nan,0.0,76.0,76.0,3.0,76.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1248|
4942,us-west-1,corecontrast,POST,/multicore,c412d2fe2eb3d88334dcd4e4cb172af6,b72026d65ed30eb6,34dcd4e4cb172af6,1.0,39.0,38.0,38.0,38.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1064|
4943,us-west-1,sslateingress,POST,/multicore,c412d2fe2eb3d88334dcd4e4cb172af6,34dcd4e4cb172af6,nan,0.0,41.0,41.0,3.0,41.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1204|
4944,us-west-1,corecontrast,POST,/multicore,cac30d0b19d5a2b09e41e65451aecbbe,ffb54798a8c4cfe9,9e41e65451aecbbe,1.0,12.0,11.0,11.0,11.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1188|
4945,us-west-1,sslateingress,POST,/multicore,cac30d0b19d5a2b09e41e65451aecbbe,9e41e65451aecbbe,nan,0.0,14.0,14.0,3.0,14.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1192|
4946,us-west-1,corecontrast,POST,/multicore,b8839eca9896a52598bbf55b20808f05,85b50d4767b6628b,98bbf55b20808f05,1.0,15.0,14.0,14.0,14.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1184|
4947,us-west-1,sslateingress,POST,/multicore,b8839eca9896a52598bbf55b20808f05,98bbf55b20808f05,nan,0.0,16.0,16.0,2.0,16.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1220|
4948,us-west-1,corecontrast,POST,/multicore,44c7d8b364831542582dd9e08df08a19,dca153b15b70fee7,582dd9e08df08a19,1.0,14.0,13.0,13.0,13.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1216|
4949,us-west-1,sslateingress,POST,/multicore,44c7d8b364831542582dd9e08df08a19,582dd9e08df08a19,nan,0.0,15.0,15.0,2.0,15.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1232|
4950,us-west-1,corecontrast,POST,/multicore,3895d005e2f6c5d8b4bc365c493f8280,992099c7a8abf132,b4bc365c493f8280,1.0,10.0,9.0,9.0,9.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1228|
4951,us-west-1,sslateingress,POST,/multicore,3895d005e2f6c5d8b4bc365c493f8280,b4bc365c493f8280,nan,0.0,12.0,12.0,3.0,12.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1220|
4952,us-west-1,corecontrast,POST,/multicore,a06ee0b3b5ffa2e28f3dd32ce25068d5,f174fbe2466d1920,8f3dd32ce25068d5,2.0,968.0,966.0,966.0,966.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1204|
4953,us-west-1,sslateingress,POST,/multicore,a06ee0b3b5ffa2e28f3dd32ce25068d5,8f3dd32ce25068d5,nan,0.0,970.0,970.0,4.0,970.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1204|
4954,us-west-1,corecontrast,POST,/multicore,47e9fc6804f628feddd89e7fbe4c831a,97b9e0cdfaf73fe4,ddd89e7fbe4c831a,2.0,502.0,500.0,500.0,500.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1224|
4955,us-west-1,sslateingress,POST,/multicore,47e9fc6804f628feddd89e7fbe4c831a,ddd89e7fbe4c831a,nan,0.0,503.0,503.0,3.0,503.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1220|
4956,us-west-1,corecontrast,POST,/multicore,b9cdfaa02a3884e059387d8b613c57df,090cdcaab6f6701c,59387d8b613c57df,4.0,481.0,477.0,477.0,477.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1188|
4957,us-west-1,sslateingress,POST,/multicore,b9cdfaa02a3884e059387d8b613c57df,59387d8b613c57df,nan,0.0,482.0,482.0,5.0,482.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1212|
4958,us-west-1,corecontrast,POST,/multicore,fc54624cdda0bdeac3ad7b4d3eb451ae,5fced75f7745e7a3,c3ad7b4d3eb451ae,5.0,1333.0,1328.0,1328.0,1328.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1120|
4959,us-west-1,sslateingress,POST,/multicore,fc54624cdda0bdeac3ad7b4d3eb451ae,c3ad7b4d3eb451ae,nan,0.0,1335.0,1335.0,7.0,1335.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1244|
4960,us-west-1,corecontrast,POST,/multicore,09373a79f6aff2ce7a262022723d0be6,3d9d2839a98ceae1,7a262022723d0be6,3.0,602.0,599.0,599.0,599.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1144|
4961,us-west-1,sslateingress,POST,/multicore,09373a79f6aff2ce7a262022723d0be6,7a262022723d0be6,nan,0.0,605.0,605.0,6.0,605.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1216|
4962,us-west-1,corecontrast,POST,/multicore,6bcbc1c6d94609a8fb7fa040c8ac79ce,cdeeda05b3fce4e4,fb7fa040c8ac79ce,2.0,501.0,499.0,499.0,499.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1084|
4963,us-west-1,sslateingress,POST,/multicore,6bcbc1c6d94609a8fb7fa040c8ac79ce,fb7fa040c8ac79ce,nan,0.0,504.0,504.0,5.0,504.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1220|
4964,us-west-1,corecontrast,POST,/multicore,1c48b45a88db12a81bb316800756f46a,316f40a48bc4ed74,1bb316800756f46a,2.0,27.0,25.0,25.0,25.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1024|
4965,us-west-1,sslateingress,POST,/multicore,1c48b45a88db12a81bb316800756f46a,1bb316800756f46a,nan,0.0,30.0,30.0,5.0,30.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1204|
4966,us-west-1,corecontrast,POST,/multicore,b82bd5d351d02f627ceb8d18a42b6c9d,318ad414b3b0b392,7ceb8d18a42b6c9d,4.0,1003.0,999.0,999.0,999.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1048|
4967,us-west-1,sslateingress,POST,/multicore,b82bd5d351d02f627ceb8d18a42b6c9d,7ceb8d18a42b6c9d,nan,0.0,1005.0,1005.0,6.0,1005.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1116|
4968,us-west-1,corecontrast,POST,/multicore,f9f2e3406b9a716d4b0ae5e53e86a7f9,35184bbad01da0ea,4b0ae5e53e86a7f9,7.0,736.0,729.0,729.0,729.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1108|
4969,us-west-1,sslateingress,POST,/multicore,f9f2e3406b9a716d4b0ae5e53e86a7f9,4b0ae5e53e86a7f9,nan,0.0,737.0,737.0,8.0,737.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1104|
4970,us-west-1,corecontrast,POST,/multicore,5a6de6f5c43aa17d5d96a259927f148b,4969c882d0bb58bb,5d96a259927f148b,5.0,718.0,713.0,713.0,713.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1124|
4971,us-west-1,sslateingress,POST,/multicore,5a6de6f5c43aa17d5d96a259927f148b,5d96a259927f148b,nan,0.0,719.0,719.0,6.0,719.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1244|
4972,us-west-1,corecontrast,POST,/multicore,e58ddb75eb4fc14e6a5aac7063b21c79,2480c5ac37f2c16d,6a5aac7063b21c79,3.0,388.0,385.0,385.0,385.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1156|
4973,us-west-1,sslateingress,POST,/multicore,e58ddb75eb4fc14e6a5aac7063b21c79,6a5aac7063b21c79,nan,0.0,397.0,397.0,12.0,397.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1240|
4974,us-west-1,corecontrast,POST,/multicore,a2514428c1cd08392925a9baf7494af3,5564f2b9d700192a,2925a9baf7494af3,3.0,682.0,679.0,679.0,679.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1204|
4975,us-west-1,sslateingress,POST,/multicore,a2514428c1cd08392925a9baf7494af3,2925a9baf7494af3,nan,0.0,683.0,683.0,4.0,683.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1156|
4976,us-west-1,corecontrast,POST,/multicore,e1a3c9bb905c3b1d5489196e49929445,7d79047170690218,5489196e49929445,2.0,379.0,377.0,377.0,377.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1208|
4977,us-west-1,sslateingress,POST,/multicore,e1a3c9bb905c3b1d5489196e49929445,5489196e49929445,nan,0.0,380.0,380.0,3.0,380.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1212|
4978,us-west-1,corecontrast,POST,/multicore,b1f2a3819d43861c6a6c75a8ff362f7e,0a7f8e2af3625ba0,6a6c75a8ff362f7e,2.0,373.0,371.0,371.0,371.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1192|
4979,us-west-1,sslateingress,POST,/multicore,b1f2a3819d43861c6a6c75a8ff362f7e,6a6c75a8ff362f7e,nan,0.0,375.0,375.0,4.0,375.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1172|
4980,us-west-1,corecontrast,POST,/multicore,3dad777192275212ce7487b36afd6875,058c0b17e595deba,ce7487b36afd6875,1.0,336.0,335.0,335.0,335.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1192|
4981,us-west-1,sslateingress,POST,/multicore,3dad777192275212ce7487b36afd6875,ce7487b36afd6875,nan,0.0,337.0,337.0,2.0,337.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1216|
4982,us-west-1,corecontrast,POST,/multicore,dd2800edc84e35b5605a1274c84cb06a,567db19fb4e37e8b,605a1274c84cb06a,6.0,547.0,541.0,541.0,541.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1244|
4983,us-west-1,sslateingress,POST,/multicore,dd2800edc84e35b5605a1274c84cb06a,605a1274c84cb06a,nan,0.0,549.0,549.0,8.0,549.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1200|
4984,us-west-1,corecontrast,POST,/multicore,3b0d565ad70d98545e4f75401ec7795d,3c0aac78f18700fc,5e4f75401ec7795d,1.0,252.0,251.0,251.0,251.0,-1,corecontrast@POST@/multicore:0|,corecontrast@POST@/multicore:1280|
4985,us-west-1,sslateingress,POST,/multicore,3b0d565ad70d98545e4f75401ec7795d,5e4f75401ec7795d,nan,0.0,257.0,257.0,6.0,257.0,-1,sslateingress@POST@/multicore:0|,sslateingress@POST@/multicore:1120|
