,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
86,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,699158b4cf9cd14d2df1eb9f81daf98c,87947f3d1510c3c3,53d2ef369d17e98f,22.0,23.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
87,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,699158b4cf9cd14d2df1eb9f81daf98c,c3c3c27eb6e833f6,72979981017d4ec6,27.0,33.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
88,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,7999735c3aa557ca204c96d44617e363,74ced80693df4b42,32d5740ad0739e09,5.0,11.0,6.0,6.0,6.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
89,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,7999735c3aa557ca204c96d44617e363,78928d17fded9da3,86e30954b34dd0c0,36.0,41.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
90,us-west-1,frontend,POST,/cart/checkout,7999735c3aa557ca204c96d44617e363,86e30954b34dd0c0,204c96d44617e363,1.0,44.0,43.0,8.0,43.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:608|
91,us-west-1,sslateingress,POST,/cart/checkout,7999735c3aa557ca204c96d44617e363,204c96d44617e363,nan,0.0,45.0,45.0,2.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:584|
92,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,7999735c3aa557ca204c96d44617e363,aa96590252b86c9c,32d5740ad0739e09,30.0,31.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
93,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,7999735c3aa557ca204c96d44617e363,32d5740ad0739e09,86e30954b34dd0c0,3.0,33.0,30.0,27.0,30.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:592|
94,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,7999735c3aa557ca204c96d44617e363,c7fa2d746a906c44,32d5740ad0739e09,26.0,27.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
95,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,7999735c3aa557ca204c96d44617e363,1bbc0875c184ee4c,32d5740ad0739e09,21.0,23.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709545989|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
96,us-west-1,frontend,POST,/cart/checkout,e172ca6fc852cc531b4a95de36794fc1,61f7d1160a994c3e,1b4a95de36794fc1,2.0,38.0,36.0,6.0,36.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:616|
97,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e172ca6fc852cc531b4a95de36794fc1,1a6a6c3a0468a6d2,61f7d1160a994c3e,3.0,27.0,24.0,21.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:608|
98,us-west-1,sslateingress,POST,/cart/checkout,e172ca6fc852cc531b4a95de36794fc1,1b4a95de36794fc1,nan,0.0,40.0,40.0,4.0,40.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:584|
99,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e172ca6fc852cc531b4a95de36794fc1,128dafc06a7e6b46,1a6a6c3a0468a6d2,5.0,8.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
100,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e172ca6fc852cc531b4a95de36794fc1,57ebcd97753106d3,1a6a6c3a0468a6d2,24.0,25.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
101,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,e172ca6fc852cc531b4a95de36794fc1,a22167c7ead0c73a,61f7d1160a994c3e,30.0,36.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
102,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e172ca6fc852cc531b4a95de36794fc1,c4f03223027601a0,1a6a6c3a0468a6d2,20.0,21.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545978|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
103,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e172ca6fc852cc531b4a95de36794fc1,382c71cad3faffec,1a6a6c3a0468a6d2,15.0,17.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:592|
104,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,a5be18b69b26f683ce3647829efd75a1,230a09fef492139d,6e894ceace3b1445,5.0,6.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
105,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,a5be18b69b26f683ce3647829efd75a1,35d7931feab163e8,6e894ceace3b1445,13.0,15.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
106,us-west-1,sslateingress,POST,/cart/checkout,a5be18b69b26f683ce3647829efd75a1,ce3647829efd75a1,nan,0.0,37.0,37.0,3.0,37.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:624|
107,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,a5be18b69b26f683ce3647829efd75a1,48a4de1be1764af5,86e50959e09a767c,29.0,34.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
108,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,a5be18b69b26f683ce3647829efd75a1,5645fa17e2796cbd,6e894ceace3b1445,22.0,24.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:2|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
109,us-west-1,frontend,POST,/cart/checkout,a5be18b69b26f683ce3647829efd75a1,86e50959e09a767c,ce3647829efd75a1,2.0,36.0,34.0,5.0,34.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:608|
110,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,a5be18b69b26f683ce3647829efd75a1,6e894ceace3b1445,86e50959e09a767c,3.0,27.0,24.0,21.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
111,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,a5be18b69b26f683ce3647829efd75a1,d10e84565ca89288,6e894ceace3b1445,19.0,20.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
112,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e255c16d4cc68cec8878bc93c663b273,e0d841d19fbb146d,3584818bd8a7b09f,5.0,6.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:592|
113,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e255c16d4cc68cec8878bc93c663b273,6816631588e11493,3584818bd8a7b09f,19.0,20.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
114,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,e255c16d4cc68cec8878bc93c663b273,fd8bc75a350d2d11,e96456ea537c1180,25.0,31.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
115,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e255c16d4cc68cec8878bc93c663b273,3584818bd8a7b09f,e96456ea537c1180,3.0,22.0,19.0,16.0,19.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:608|
116,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e255c16d4cc68cec8878bc93c663b273,8e5b80342ae6fe9f,3584818bd8a7b09f,12.0,14.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709545729|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
117,us-west-1,frontend,POST,/cart/checkout,e255c16d4cc68cec8878bc93c663b273,e96456ea537c1180,8878bc93c663b273,1.0,33.0,32.0,7.0,32.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
118,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e255c16d4cc68cec8878bc93c663b273,eb4fb7b21be95e2d,3584818bd8a7b09f,16.0,17.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545772|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
119,us-west-1,sslateingress,POST,/cart/checkout,e255c16d4cc68cec8878bc93c663b273,8878bc93c663b273,nan,0.0,34.0,34.0,2.0,34.0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:616|
120,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,9909e954231772956a2952529c0fa069,e792cf29e585dce6,ce2caeb738f3d5d7,27.0,29.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
121,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,9909e954231772956a2952529c0fa069,ce2caeb738f3d5d7,fc455573eaed084b,4.0,31.0,27.0,22.0,27.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:608|
122,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,9909e954231772956a2952529c0fa069,c4363502d4fc69a2,ce2caeb738f3d5d7,24.0,25.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
123,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,9909e954231772956a2952529c0fa069,1a3b8dfe44bf3fda,ce2caeb738f3d5d7,18.0,20.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709545720|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
124,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,9909e954231772956a2952529c0fa069,59e5af04e756e6f6,ce2caeb738f3d5d7,7.0,10.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:592|
125,us-west-1,frontend,POST,/cart/checkout,9909e954231772956a2952529c0fa069,fc455573eaed084b,6a2952529c0fa069,2.0,43.0,41.0,8.0,41.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:608|
126,us-west-1,sslateingress,POST,/cart/checkout,9909e954231772956a2952529c0fa069,6a2952529c0fa069,nan,0.0,45.0,45.0,4.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:624|
127,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,9909e954231772956a2952529c0fa069,0c2596953c3c96dd,fc455573eaed084b,34.0,40.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
128,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,56ce3709f04f790ba8c1e8b380ebc367,771a31451a0c63df,d96a3802ba17dd22,2.0,26.0,24.0,21.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
129,us-west-1,sslateingress,POST,/cart/checkout,56ce3709f04f790ba8c1e8b380ebc367,a8c1e8b380ebc367,nan,0.0,39.0,39.0,3.0,39.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:624|
130,us-west-1,frontend,POST,/cart/checkout,56ce3709f04f790ba8c1e8b380ebc367,d96a3802ba17dd22,a8c1e8b380ebc367,1.0,37.0,36.0,7.0,36.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
131,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,56ce3709f04f790ba8c1e8b380ebc367,c8ecb7559e36cb18,d96a3802ba17dd22,30.0,35.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
132,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,56ce3709f04f790ba8c1e8b380ebc367,6b14528b95fcda23,771a31451a0c63df,4.0,6.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
133,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,56ce3709f04f790ba8c1e8b380ebc367,69557f88687763bb,771a31451a0c63df,12.0,14.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709545677|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
134,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,56ce3709f04f790ba8c1e8b380ebc367,0d0f67c924bbf9f4,771a31451a0c63df,22.0,24.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
135,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,56ce3709f04f790ba8c1e8b380ebc367,7ddf8fef37256d9b,771a31451a0c63df,18.0,19.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545688|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
136,us-west-1,sslateingress,POST,/cart/checkout,d9dd8484b2ff6c76a09104ef4a729f4f,a09104ef4a729f4f,nan,0.0,38.0,38.0,4.0,38.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:600|
137,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,d9dd8484b2ff6c76a09104ef4a729f4f,5a709e0bd278d5f0,965ec97fc7107055,28.0,35.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
138,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,d9dd8484b2ff6c76a09104ef4a729f4f,a2c4c95f417d0671,965ec97fc7107055,4.0,26.0,22.0,20.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
139,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,d9dd8484b2ff6c76a09104ef4a729f4f,f1d983d5e485ca18,a2c4c95f417d0671,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:592|
140,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,d9dd8484b2ff6c76a09104ef4a729f4f,d278823385603b45,a2c4c95f417d0671,22.0,24.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:592|
141,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,d9dd8484b2ff6c76a09104ef4a729f4f,9baff3fb1400bd93,a2c4c95f417d0671,19.0,20.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545681|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
142,us-west-1,frontend,POST,/cart/checkout,d9dd8484b2ff6c76a09104ef4a729f4f,965ec97fc7107055,a09104ef4a729f4f,2.0,36.0,34.0,5.0,34.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:608|
143,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,d9dd8484b2ff6c76a09104ef4a729f4f,31e130068ae7647a,a2c4c95f417d0671,14.0,15.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
144,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,02c57b07e8bab84227f570d6e3dc064f,c561f9a45e5af9b1,21a583917a89c3f7,24.0,25.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
145,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,02c57b07e8bab84227f570d6e3dc064f,071edff34d221918,21a583917a89c3f7,20.0,21.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545645|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
146,us-west-1,frontend,POST,/cart/checkout,02c57b07e8bab84227f570d6e3dc064f,d7420c61ec8ce3b6,27f570d6e3dc064f,2.0,38.0,36.0,6.0,36.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:616|
147,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,02c57b07e8bab84227f570d6e3dc064f,d4b471a53fc5e741,21a583917a89c3f7,15.0,17.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
148,us-west-1,sslateingress,POST,/cart/checkout,02c57b07e8bab84227f570d6e3dc064f,27f570d6e3dc064f,nan,0.0,40.0,40.0,4.0,40.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:632|
149,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,02c57b07e8bab84227f570d6e3dc064f,6e0f521dea95250f,d7420c61ec8ce3b6,31.0,37.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
150,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,02c57b07e8bab84227f570d6e3dc064f,21a583917a89c3f7,d7420c61ec8ce3b6,3.0,27.0,24.0,18.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:616|
151,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,02c57b07e8bab84227f570d6e3dc064f,4c81d3f92412d755,21a583917a89c3f7,6.0,10.0,4.0,4.0,4.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
152,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,0c3303be0ecc551eab89fd106b3a8885,084a77fa5e5cef73,e48fb4c875d2d3c0,20.0,21.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545640|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
153,us-west-1,frontend,POST,/cart/checkout,0c3303be0ecc551eab89fd106b3a8885,e0d0422e99c4566d,ab89fd106b3a8885,1.0,37.0,36.0,8.0,36.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
154,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,0c3303be0ecc551eab89fd106b3a8885,796cdc4a9a3b905f,e48fb4c875d2d3c0,16.0,18.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
155,us-west-1,sslateingress,POST,/cart/checkout,0c3303be0ecc551eab89fd106b3a8885,ab89fd106b3a8885,nan,0.0,39.0,39.0,3.0,39.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:648|
156,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,0c3303be0ecc551eab89fd106b3a8885,8440b20f558eebbc,e0d0422e99c4566d,30.0,35.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
157,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,0c3303be0ecc551eab89fd106b3a8885,e48fb4c875d2d3c0,e0d0422e99c4566d,4.0,27.0,23.0,19.0,23.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
158,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,0c3303be0ecc551eab89fd106b3a8885,fe55a69e9a47d3c8,e48fb4c875d2d3c0,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:592|
159,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,0c3303be0ecc551eab89fd106b3a8885,d14f7c3b76b1d7af,e48fb4c875d2d3c0,24.0,26.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
160,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,a69444db25c1eccc7b94a89008f36c94,efb2de3d35239033,6cae6dc4b87b17d7,30.0,36.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
161,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,a69444db25c1eccc7b94a89008f36c94,982293b95c239162,6cae6dc4b87b17d7,3.0,26.0,23.0,20.0,23.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:616|
