,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,61,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-central-1,59,59,1.0
,61,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-central-1,8,150,0.05333333333333334
,61,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,142,150,0.9466666666666667
,61,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-west-1,209,209,1.0
,61,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,206,206,1.0
,61,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,200,200,1.0
,61,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-south-1,312,312,1.0
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,50,306,0.16339869281045752
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,48,306,0.1568627450980392
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,59,306,0.19281045751633988
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,149,306,0.4869281045751634
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,209,927,0.22545846817691478
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,206,927,0.2222222222222222
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,200,927,0.21574973031283712
,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,312,927,0.3365695792880259
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,53,53,1.0
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-central-1,26,57,0.45614035087719296
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,31,57,0.543859649122807
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-central-1,53,53,1.0
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-central-1,15,161,0.09316770186335403
,64,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,146,161,0.906832298136646
,64,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-west-1,192,206,0.9320388349514563
,64,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-south-1,14,206,0.06796116504854369
,64,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,206,206,1.0
,64,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,202,202,1.0
,64,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-south-1,307,307,1.0
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,53,322,0.16459627329192547
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,56,322,0.17391304347826086
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,53,322,0.16459627329192547
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,160,322,0.4968944099378882
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,205,920,0.22282608695652173
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,206,920,0.22391304347826088
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,202,920,0.21956521739130436
,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,307,920,0.33369565217391306
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,53,53,1.0
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-central-1,17,53,0.32075471698113206
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,36,53,0.6792452830188679
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-central-1,62,62,1.0
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-central-1,13,158,0.08227848101265822
,67,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,145,158,0.9177215189873418
,67,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-west-1,181,198,0.9141414141414141
,67,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-south-1,17,198,0.08585858585858586
,67,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,195,195,1.0
,67,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,206,206,1.0
,67,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-south-1,296,296,1.0
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,53,324,0.16358024691358025
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,52,324,0.16049382716049382
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,62,324,0.19135802469135801
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,157,324,0.4845679012345679
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,197,894,0.2203579418344519
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,195,894,0.2181208053691275
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,206,894,0.23042505592841164
,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,296,894,0.33109619686800895
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,70,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,53,53,1.0
,70,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-central-1,25,54,0.46296296296296297
,70,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,29,54,0.5370370370370371
,70,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-central-1,52,52,1.0
