,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,56,216,0.25925925925925924
,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,204,809,0.2521631644004944
,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,202,809,0.24969097651421507
,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,201,809,0.2484548825710754
,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,202,809,0.24969097651421507
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,54,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,54,57,0.9473684210526315
,54,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-west-1,3,57,0.05263157894736842
,54,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-south-1,53,53,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,53,53,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,50,50,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-central-1,199,199,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,206,206,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-east-1,208,208,1.0
,54,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,206,206,1.0
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,56,212,0.2641509433962264
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,53,212,0.25
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,53,212,0.25
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,50,212,0.2358490566037736
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,199,819,0.24297924297924298
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,206,819,0.2515262515262515
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,208,819,0.25396825396825395
,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,206,819,0.2515262515262515
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,54,54,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-central-1,1,61,0.01639344262295082
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-south-1,56,61,0.9180327868852459
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-west-1,4,61,0.06557377049180328
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,55,55,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,50,50,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-central-1,205,205,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,200,200,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-east-1,201,201,1.0
,55,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,193,193,1.0
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,54,218,0.24770642201834864
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,59,218,0.2706422018348624
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,55,218,0.25229357798165136
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,50,218,0.22935779816513763
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,205,799,0.2565707133917397
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,200,799,0.2503128911138924
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,201,799,0.25156445556946183
,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,193,799,0.24155193992490614
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,55,55,1.0
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-south-1,54,54,1.0
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-south-1,2,60,0.03333333333333333
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,58,60,0.9666666666666667
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-central-1,2,61,0.03278688524590164
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-south-1,1,61,0.01639344262295082
,56,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,58,61,0.9508196721311475
,56,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-central-1,202,202,1.0
,56,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-central-1,1,215,0.004651162790697674
,56,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,214,215,0.9953488372093023
,56,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-east-1,199,199,1.0
,56,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-west-1,us-west-1,195,195,1.0
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-central-1,55,228,0.2412280701754386
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-south-1,54,228,0.23684210526315788
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-east-1,59,228,0.25877192982456143
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/singlecore,XXXX,us-west-1,60,228,0.2631578947368421
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-central-1,202,810,0.24938271604938272
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-south-1,214,810,0.2641975308641975
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-east-1,199,810,0.24567901234567902
,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/multicore,XXXX,us-west-1,195,810,0.24074074074074073
,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-central-1,52,56,0.9285714285714286
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-central-1,us-west-1,4,56,0.07142857142857142
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-south-1,53,55,0.9636363636363636
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-south-1,us-west-1,2,55,0.03636363636363636
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-east-1,us-east-1,52,52,1.0
,57,sslateingress,corecontrast,sslateingress@POST@/singlecore,corecontrast@POST@/singlecore,us-west-1,us-west-1,46,46,1.0
,57,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-central-1,us-central-1,203,203,1.0
,57,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-south-1,us-south-1,198,198,1.0
,57,sslateingress,corecontrast,sslateingress@POST@/multicore,corecontrast@POST@/multicore,us-east-1,us-east-1,209,209,1.0
